2022-05-03 22:28:30.466272264 +0000 UTC,2.115416794s,invoke,close,Auction
2022-05-03 22:28:32.588427236 +0000 UTC,2.102843945s,invoke,eval,Auction
2022-05-03 22:29:29.423724744 +0000 UTC,2.210663636s,init,peer0.org1.example.com
2022-05-03 22:29:31.571036492 +0000 UTC,2.130028681s,invoke,init,House4
2022-05-03 22:29:33.7047524 +0000 UTC,2.10756255s,invoke,create,Auction
2022-05-03 22:29:35.83323163 +0000 UTC,2.105665363s,invoke,submit,Auction,John,100
2022-05-03 22:29:37.961494476 +0000 UTC,2.108244058s,invoke,submit,Auction,Jane,200
2022-05-03 22:29:40.083593628 +0000 UTC,2.101708775s,invoke,submit,Auction,John,400
2022-05-03 22:29:42.211068706 +0000 UTC,2.109273717s,invoke,submit,Auction,Danny,300
2022-05-03 22:29:44.372077903 +0000 UTC,2.109277307s,invoke,close,Auction
2022-05-03 22:29:46.489291084 +0000 UTC,2.098053896s,invoke,eval,Auction
2022-05-03 22:30:43.728424323 +0000 UTC,2.350671461s,init,peer0.org1.example.com
2022-05-03 22:30:45.849328134 +0000 UTC,2.100572865s,invoke,init,House5
2022-05-03 22:30:47.963272423 +0000 UTC,2.094359166s,invoke,create,Auction
2022-05-03 22:30:50.094742756 +0000 UTC,2.107364015s,invoke,submit,Auction,John,100
2022-05-03 22:30:52.205110295 +0000 UTC,2.094460871s,invoke,submit,Auction,Jane,200
2022-05-03 22:30:54.326871355 +0000 UTC,2.099244001s,invoke,submit,Auction,John,400
2022-05-03 22:30:56.473651978 +0000 UTC,2.124930339s,invoke,submit,Auction,Danny,300
2022-05-03 22:30:58.607609536 +0000 UTC,2.113112082s,invoke,close,Auction
2022-05-03 22:31:00.729683935 +0000 UTC,2.101364749s,invoke,eval,Auction
2022-05-03 22:31:57.621191676 +0000 UTC,2.5964045s,init,peer0.org1.example.com
2022-05-03 22:31:59.746392101 +0000 UTC,2.10414888s,invoke,init,House6
2022-05-03 22:32:01.862649937 +0000 UTC,2.096249102s,invoke,create,Auction
2022-05-03 22:32:03.988255859 +0000 UTC,2.100401988s,invoke,submit,Auction,John,100
2022-05-03 22:32:06.120723764 +0000 UTC,2.112794988s,invoke,submit,Auction,Jane,200
2022-05-03 22:32:08.253177952 +0000 UTC,2.10798325s,invoke,submit,Auction,John,400
2022-05-03 22:32:10.392686972 +0000 UTC,2.118941443s,invoke,submit,Auction,Danny,300
2022-05-03 22:32:12.525020997 +0000 UTC,2.110707311s,invoke,close,Auction
2022-05-03 22:32:14.65234088 +0000 UTC,2.108927736s,invoke,eval,Auction
2022-05-03 22:33:11.787354965 +0000 UTC,2.420628934s,init,peer0.org1.example.com
2022-05-03 22:33:13.944091948 +0000 UTC,2.111366826s,invoke,init,House7
2022-05-03 22:33:16.066649989 +0000 UTC,2.098977876s,invoke,create,Auction
2022-05-03 22:33:18.184922462 +0000 UTC,2.098171742s,invoke,submit,Auction,John,100
2022-05-03 22:33:20.320122414 +0000 UTC,2.115688559s,invoke,submit,Auction,Jane,200
2022-05-03 22:33:22.437452385 +0000 UTC,2.096221289s,invoke,submit,Auction,John,400
2022-05-03 22:33:24.566749712 +0000 UTC,2.111582402s,invoke,submit,Auction,Danny,300
2022-05-03 22:33:26.703249921 +0000 UTC,2.117010004s,invoke,close,Auction
2022-05-03 22:33:28.861492174 +0000 UTC,2.109365834s,invoke,eval,Auction
2022-05-03 22:34:25.862903287 +0000 UTC,2.644162213s,init,peer0.org1.example.com
2022-05-03 22:34:28.003259806 +0000 UTC,2.120228569s,invoke,init,House8
2022-05-03 22:34:30.152873034 +0000 UTC,2.128271576s,invoke,create,Auction
2022-05-03 22:34:32.29936226 +0000 UTC,2.099532454s,invoke,submit,Auction,John,100
2022-05-03 22:34:34.416316642 +0000 UTC,2.097507441s,invoke,submit,Auction,Jane,200
2022-05-03 22:34:36.550651585 +0000 UTC,2.115303156s,invoke,submit,Auction,John,400
2022-05-03 22:34:38.665819406 +0000 UTC,2.096428238s,invoke,submit,Auction,Danny,300
2022-05-03 22:34:40.803059508 +0000 UTC,2.115814574s,invoke,close,Auction
2022-05-03 22:34:42.962840441 +0000 UTC,2.115504153s,invoke,eval,Auction
2022-05-03 22:35:39.899199429 +0000 UTC,2.673722303s,init,peer0.org1.example.com
2022-05-03 22:35:42.025738482 +0000 UTC,2.108285047s,invoke,init,House9
2022-05-03 22:35:44.150388756 +0000 UTC,2.099210536s,invoke,create,Auction
2022-05-03 22:35:46.265088951 +0000 UTC,2.097661895s,invoke,submit,Auction,John,100
2022-05-03 22:35:48.401774157 +0000 UTC,2.116879182s,invoke,submit,Auction,Jane,200
2022-05-03 22:35:50.521768345 +0000 UTC,2.100928817s,invoke,submit,Auction,John,400
2022-05-03 22:35:52.697857496 +0000 UTC,2.119166797s,invoke,submit,Auction,Danny,300
2022-05-03 22:35:54.819618021 +0000 UTC,2.100393945s,invoke,close,Auction
2022-05-03 22:35:56.943446658 +0000 UTC,2.101181752s,invoke,eval,Auction
2022-05-03 22:36:53.696496939 +0000 UTC,2.541233836s,init,peer0.org1.example.com
2022-05-03 22:36:55.818300909 +0000 UTC,2.103688376s,invoke,init,House10
2022-05-03 22:36:57.941420894 +0000 UTC,2.101936548s,invoke,create,Auction
2022-05-03 22:37:00.070474134 +0000 UTC,2.108287389s,invoke,submit,Auction,John,100
2022-05-03 22:37:02.25056604 +0000 UTC,2.131395948s,invoke,submit,Auction,Jane,200
2022-05-03 22:37:04.369968496 +0000 UTC,2.100429691s,invoke,submit,Auction,John,400
2022-05-03 22:37:06.507697119 +0000 UTC,2.117028757s,invoke,submit,Auction,Danny,300
2022-05-03 22:37:08.643852586 +0000 UTC,2.11416814s,invoke,close,Auction
2022-05-03 22:37:10.791208068 +0000 UTC,2.126760287s,invoke,eval,Auction
2022-05-03 22:38:07.63701988 +0000 UTC,2.383405079s,init,peer0.org1.example.com
2022-05-03 22:38:09.772599447 +0000 UTC,2.11574435s,invoke,init,House11
2022-05-03 22:38:11.896659185 +0000 UTC,2.103034597s,invoke,create,Auction
2022-05-03 22:38:14.031467034 +0000 UTC,2.10745257s,invoke,submit,Auction,John,100
2022-05-03 22:38:16.167927606 +0000 UTC,2.109197517s,invoke,submit,Auction,Jane,200
2022-05-03 22:38:18.301818797 +0000 UTC,2.114810323s,invoke,submit,Auction,John,400
2022-05-03 22:38:20.449228166 +0000 UTC,2.122824801s,invoke,submit,Auction,Danny,300
2022-05-03 22:38:22.567152691 +0000 UTC,2.096023771s,invoke,close,Auction
2022-05-03 22:38:24.696365146 +0000 UTC,2.110527381s,invoke,eval,Auction
2022-05-03 22:39:21.683782427 +0000 UTC,2.570617315s,init,peer0.org1.example.com
2022-05-03 22:39:23.82744765 +0000 UTC,2.118441614s,invoke,init,House12
2022-05-03 22:39:25.953278104 +0000 UTC,2.107582108s,invoke,create,Auction
2022-05-03 22:39:28.072885316 +0000 UTC,2.100094397s,invoke,submit,Auction,John,100
2022-05-03 22:39:30.222964779 +0000 UTC,2.127572868s,invoke,submit,Auction,Jane,200
2022-05-03 22:39:32.335152605 +0000 UTC,2.094376977s,invoke,submit,Auction,John,400
2022-05-03 22:39:34.471837507 +0000 UTC,2.117102643s,invoke,submit,Auction,Danny,300
2022-05-03 22:39:36.617476376 +0000 UTC,2.121972362s,invoke,close,Auction
2022-05-03 22:39:38.787367654 +0000 UTC,2.11496131s,invoke,eval,Auction
2022-05-03 22:40:35.278510105 +0000 UTC,2.289494538s,init,peer0.org1.example.com
2022-05-03 22:40:37.429990175 +0000 UTC,2.108654482s,invoke,init,House13
2022-05-03 22:40:39.551928258 +0000 UTC,2.102886429s,invoke,create,Auction
2022-05-03 22:40:41.661804021 +0000 UTC,2.090540818s,invoke,submit,Auction,John,100
2022-05-03 22:40:43.797132184 +0000 UTC,2.112760666s,invoke,submit,Auction,Jane,200
2022-05-03 22:40:45.926122896 +0000 UTC,2.105148605s,invoke,submit,Auction,John,400
2022-05-03 22:40:48.048100501 +0000 UTC,2.105680648s,invoke,submit,Auction,Danny,300
2022-05-03 22:40:50.175497354 +0000 UTC,2.109036037s,invoke,close,Auction
2022-05-03 22:40:52.315350929 +0000 UTC,2.112702655s,invoke,eval,Auction
2022-05-03 22:41:48.801869128 +0000 UTC,2.405144357s,init,peer0.org1.example.com
2022-05-03 22:41:50.923410255 +0000 UTC,2.10222645s,invoke,init,House14
2022-05-03 22:41:53.046978366 +0000 UTC,2.103622373s,invoke,create,Auction
2022-05-03 22:41:55.223696862 +0000 UTC,2.134116357s,invoke,submit,Auction,John,100
2022-05-03 22:41:57.37146749 +0000 UTC,2.102389054s,invoke,submit,Auction,Jane,200
2022-05-03 22:41:59.523777282 +0000 UTC,2.103716816s,invoke,submit,Auction,John,400
2022-05-03 22:42:01.65500467 +0000 UTC,2.097858953s,invoke,submit,Auction,Danny,300
2022-05-03 22:42:03.801377348 +0000 UTC,2.115081709s,invoke,close,Auction
2022-05-03 22:42:05.916662407 +0000 UTC,2.098443771s,invoke,eval,Auction
2022-05-03 22:43:02.63023094 +0000 UTC,2.396998794s,init,peer0.org1.example.com
2022-05-03 22:43:04.75048785 +0000 UTC,2.098218866s,invoke,init,House15
2022-05-03 22:43:06.880110197 +0000 UTC,2.110380316s,invoke,create,Auction
2022-05-03 22:43:09.019967835 +0000 UTC,2.114054553s,invoke,submit,Auction,John,100
2022-05-03 22:43:11.140534176 +0000 UTC,2.098863782s,invoke,submit,Auction,Jane,200
2022-05-03 22:43:13.281587382 +0000 UTC,2.095225798s,invoke,submit,Auction,John,400
2022-05-03 22:43:15.399995354 +0000 UTC,2.098817523s,invoke,submit,Auction,Danny,300
2022-05-03 22:43:17.574888166 +0000 UTC,2.122267479s,invoke,close,Auction
2022-05-03 22:43:19.731205206 +0000 UTC,2.112794203s,invoke,eval,Auction
2022-05-03 22:44:16.533311165 +0000 UTC,2.466149653s,init,peer0.org1.example.com
2022-05-03 22:44:18.659963687 +0000 UTC,2.108376554s,invoke,init,House16
2022-05-03 22:44:20.767520929 +0000 UTC,2.092189736s,invoke,create,Auction
2022-05-03 22:44:22.879000649 +0000 UTC,2.092275789s,invoke,submit,Auction,John,100
2022-05-03 22:44:24.986052544 +0000 UTC,2.08813585s,invoke,submit,Auction,Jane,200
2022-05-03 22:44:27.110150397 +0000 UTC,2.100462358s,invoke,submit,Auction,John,400
2022-05-03 22:44:29.22401427 +0000 UTC,2.093386829s,invoke,submit,Auction,Danny,300
2022-05-03 22:44:31.361078206 +0000 UTC,2.108421558s,invoke,close,Auction
2022-05-03 22:44:33.54998317 +0000 UTC,2.14386018s,invoke,eval,Auction
2022-05-03 22:45:31.157542707 +0000 UTC,3.450923962s,init,peer0.org1.example.com
2022-05-03 22:45:33.300018831 +0000 UTC,2.109998525s,invoke,init,House17
2022-05-03 22:45:35.421298077 +0000 UTC,2.101989028s,invoke,create,Auction
2022-05-03 22:45:37.537178703 +0000 UTC,2.097504326s,invoke,submit,Auction,John,100
2022-05-03 22:45:39.65732187 +0000 UTC,2.099509204s,invoke,submit,Auction,Jane,200
2022-05-03 22:45:41.789757215 +0000 UTC,2.114613391s,invoke,submit,Auction,John,400
2022-05-03 22:45:43.912347659 +0000 UTC,2.100537976s,invoke,submit,Auction,Danny,300
2022-05-03 22:45:46.044635328 +0000 UTC,2.111371969s,invoke,close,Auction
2022-05-03 22:45:48.167940707 +0000 UTC,2.100878252s,invoke,eval,Auction
2022-05-03 22:46:45.012072091 +0000 UTC,2.626421944s,init,peer0.org1.example.com
2022-05-03 22:46:47.143520285 +0000 UTC,2.109916362s,invoke,init,House18
2022-05-03 22:46:49.280765751 +0000 UTC,2.117692034s,invoke,create,Auction
2022-05-03 22:46:51.402633561 +0000 UTC,2.102598541s,invoke,submit,Auction,John,100
2022-05-03 22:46:53.520758111 +0000 UTC,2.097830326s,invoke,submit,Auction,Jane,200
2022-05-03 22:46:55.628168262 +0000 UTC,2.092665518s,invoke,submit,Auction,John,400
2022-05-03 22:46:57.76699171 +0000 UTC,2.119266704s,invoke,submit,Auction,Danny,300
2022-05-03 22:46:59.892599691 +0000 UTC,2.105519268s,invoke,close,Auction
2022-05-03 22:47:02.069112886 +0000 UTC,2.13828891s,invoke,eval,Auction
2022-05-03 22:47:59.288887125 +0000 UTC,2.755634176s,init,peer0.org1.example.com
2022-05-03 22:48:01.419962778 +0000 UTC,2.105737088s,invoke,init,House19
2022-05-03 22:48:03.537705985 +0000 UTC,2.098827422s,invoke,create,Auction
2022-05-03 22:48:05.685570008 +0000 UTC,2.103091883s,invoke,submit,Auction,John,100
2022-05-03 22:48:07.80627353 +0000 UTC,2.097293559s,invoke,submit,Auction,Jane,200
2022-05-03 22:48:09.924570345 +0000 UTC,2.09496372s,invoke,submit,Auction,John,400
2022-05-03 22:48:12.052913714 +0000 UTC,2.111192324s,invoke,submit,Auction,Danny,300
2022-05-03 22:48:14.186163956 +0000 UTC,2.111510286s,invoke,close,Auction
2022-05-03 22:48:16.323149541 +0000 UTC,2.116747383s,invoke,eval,Auction
2022-05-03 22:49:12.895222196 +0000 UTC,2.372647106s,init,peer0.org1.example.com
2022-05-03 22:49:15.01749629 +0000 UTC,2.103042788s,invoke,init,House20
2022-05-03 22:49:17.126270313 +0000 UTC,2.093177424s,invoke,create,Auction
2022-05-03 22:49:19.239642703 +0000 UTC,2.094519672s,invoke,submit,Auction,John,100
2022-05-03 22:49:21.401825187 +0000 UTC,2.133204801s,invoke,submit,Auction,Jane,200
2022-05-03 22:49:23.540294003 +0000 UTC,2.117488384s,invoke,submit,Auction,John,400
2022-05-03 22:49:25.699463247 +0000 UTC,2.11452167s,invoke,submit,Auction,Danny,300
2022-05-03 22:49:27.835027464 +0000 UTC,2.11279158s,invoke,close,Auction
2022-05-03 22:49:29.961664006 +0000 UTC,2.107043227s,invoke,eval,Auction
2022-05-03 22:50:26.77787777 +0000 UTC,2.613427443s,init,peer0.org1.example.com
2022-05-03 22:50:28.911546499 +0000 UTC,2.114259709s,invoke,init,House21
2022-05-03 22:50:31.043240402 +0000 UTC,2.109962932s,invoke,create,Auction
2022-05-03 22:50:33.172718821 +0000 UTC,2.109822391s,invoke,submit,Auction,John,100
2022-05-03 22:50:35.29705329 +0000 UTC,2.096374221s,invoke,submit,Auction,Jane,200
2022-05-03 22:50:37.416130242 +0000 UTC,2.100361894s,invoke,submit,Auction,John,400
2022-05-03 22:50:39.553559546 +0000 UTC,2.115415839s,invoke,submit,Auction,Danny,300
2022-05-03 22:50:41.693806901 +0000 UTC,2.119706153s,invoke,close,Auction
2022-05-03 22:50:43.82251521 +0000 UTC,2.106743894s,invoke,eval,Auction
2022-05-03 22:51:40.309166589 +0000 UTC,2.290585355s,init,peer0.org1.example.com
2022-05-03 22:51:42.435114224 +0000 UTC,2.100988104s,invoke,init,House22
2022-05-03 22:51:44.556903543 +0000 UTC,2.101276825s,invoke,create,Auction
2022-05-03 22:51:46.676475639 +0000 UTC,2.099817256s,invoke,submit,Auction,John,100
2022-05-03 22:51:48.797837254 +0000 UTC,2.102776879s,invoke,submit,Auction,Jane,200
2022-05-03 22:51:50.917657195 +0000 UTC,2.092950175s,invoke,submit,Auction,John,400
2022-05-03 22:51:53.045276209 +0000 UTC,2.111519941s,invoke,submit,Auction,Danny,300
2022-05-03 22:51:55.170812624 +0000 UTC,2.106910847s,invoke,close,Auction
2022-05-03 22:51:57.314752693 +0000 UTC,2.122030231s,invoke,eval,Auction
2022-05-03 22:52:54.220192485 +0000 UTC,2.564553704s,init,peer0.org1.example.com
2022-05-03 22:52:56.342569585 +0000 UTC,2.098745719s,invoke,init,House23
2022-05-03 22:52:58.473258754 +0000 UTC,2.111702573s,invoke,create,Auction
2022-05-03 22:53:00.591473299 +0000 UTC,2.099740842s,invoke,submit,Auction,John,100
2022-05-03 22:53:02.708740658 +0000 UTC,2.093960085s,invoke,submit,Auction,Jane,200
2022-05-03 22:53:04.833845345 +0000 UTC,2.106291825s,invoke,submit,Auction,John,400
2022-05-03 22:53:06.961838742 +0000 UTC,2.109456105s,invoke,submit,Auction,Danny,300
2022-05-03 22:53:09.094926071 +0000 UTC,2.112063629s,invoke,close,Auction
2022-05-03 22:53:11.245453752 +0000 UTC,2.105580145s,invoke,eval,Auction
2022-05-03 22:54:08.651693141 +0000 UTC,2.486516245s,init,peer0.org1.example.com
2022-05-03 22:54:10.771118939 +0000 UTC,2.101213964s,invoke,init,House24
2022-05-03 22:54:12.887021479 +0000 UTC,2.098090957s,invoke,create,Auction
2022-05-03 22:54:15.013474005 +0000 UTC,2.107699517s,invoke,submit,Auction,John,100
2022-05-03 22:54:17.126993188 +0000 UTC,2.09424369s,invoke,submit,Auction,Jane,200
2022-05-03 22:54:19.253479817 +0000 UTC,2.107860059s,invoke,submit,Auction,John,400
2022-05-03 22:54:21.381111057 +0000 UTC,2.108391153s,invoke,submit,Auction,Danny,300
2022-05-03 22:54:23.507736048 +0000 UTC,2.109739026s,invoke,close,Auction
2022-05-03 22:54:25.655443513 +0000 UTC,2.124754817s,invoke,eval,Auction
2022-05-03 22:55:22.517157661 +0000 UTC,2.358494505s,init,peer0.org1.example.com
2022-05-03 22:55:24.65431695 +0000 UTC,2.11906058s,invoke,init,House25
2022-05-03 22:55:26.789684178 +0000 UTC,2.1167193s,invoke,create,Auction
2022-05-03 22:55:28.913829773 +0000 UTC,2.10588329s,invoke,submit,Auction,John,100
2022-05-03 22:55:31.064461103 +0000 UTC,2.131846211s,invoke,submit,Auction,Jane,200
2022-05-03 22:55:33.182542109 +0000 UTC,2.100199662s,invoke,submit,Auction,John,400
2022-05-03 22:55:35.298906053 +0000 UTC,2.095948275s,invoke,submit,Auction,Danny,300
2022-05-03 22:55:37.461942838 +0000 UTC,2.116606394s,invoke,close,Auction
2022-05-03 22:55:39.61071929 +0000 UTC,2.124391727s,invoke,eval,Auction
2022-05-03 22:56:36.033945726 +0000 UTC,2.470464568s,init,peer0.org1.example.com
2022-05-03 22:56:38.164396594 +0000 UTC,2.112560152s,invoke,init,House26
2022-05-03 22:56:40.288969179 +0000 UTC,2.102680508s,invoke,create,Auction
2022-05-03 22:56:42.403156741 +0000 UTC,2.09424639s,invoke,submit,Auction,John,100
2022-05-03 22:56:44.517051287 +0000 UTC,2.095896948s,invoke,submit,Auction,Jane,200
2022-05-03 22:56:46.638981807 +0000 UTC,2.101121249s,invoke,submit,Auction,John,400
2022-05-03 22:56:48.765351028 +0000 UTC,2.104345728s,invoke,submit,Auction,Danny,300
2022-05-03 22:56:50.914304807 +0000 UTC,2.103148516s,invoke,close,Auction
2022-05-03 22:56:53.043451158 +0000 UTC,2.108814151s,invoke,eval,Auction
2022-05-03 22:57:50.166107467 +0000 UTC,2.500723705s,init,peer0.org1.example.com
2022-05-03 22:57:52.287107976 +0000 UTC,2.104842043s,invoke,init,House27
2022-05-03 22:57:54.431700602 +0000 UTC,2.123665211s,invoke,create,Auction
2022-05-03 22:57:56.565256709 +0000 UTC,2.108195644s,invoke,submit,Auction,John,100
2022-05-03 22:57:58.686730604 +0000 UTC,2.103549817s,invoke,submit,Auction,Jane,200
2022-05-03 22:58:00.814232055 +0000 UTC,2.108128039s,invoke,submit,Auction,John,400
2022-05-03 22:58:02.935612483 +0000 UTC,2.105058877s,invoke,submit,Auction,Danny,300
2022-05-03 22:58:05.064934881 +0000 UTC,2.110412694s,invoke,close,Auction
2022-05-03 22:58:07.212700561 +0000 UTC,2.127104755s,invoke,eval,Auction
2022-05-03 22:59:04.579050507 +0000 UTC,2.903299035s,init,peer0.org1.example.com
2022-05-03 22:59:06.707312706 +0000 UTC,2.109820903s,invoke,init,House28
2022-05-03 22:59:08.815425737 +0000 UTC,2.09012563s,invoke,create,Auction
2022-05-03 22:59:10.933719371 +0000 UTC,2.098635504s,invoke,submit,Auction,John,100
2022-05-03 22:59:13.046935672 +0000 UTC,2.094705437s,invoke,submit,Auction,Jane,200
2022-05-03 22:59:15.174932325 +0000 UTC,2.107772958s,invoke,submit,Auction,John,400
2022-05-03 22:59:17.292384167 +0000 UTC,2.091574454s,invoke,submit,Auction,Danny,300
2022-05-03 22:59:19.425156346 +0000 UTC,2.109577956s,invoke,close,Auction
2022-05-03 22:59:21.565787746 +0000 UTC,2.093289523s,invoke,eval,Auction
2022-05-03 23:00:18.547578422 +0000 UTC,2.353379877s,init,peer0.org1.example.com
2022-05-03 23:00:20.687192954 +0000 UTC,2.118640189s,invoke,init,House29
2022-05-03 23:00:22.813009054 +0000 UTC,2.106370717s,invoke,create,Auction
2022-05-03 23:00:24.940947513 +0000 UTC,2.109705911s,invoke,submit,Auction,John,100
2022-05-03 23:00:27.069685424 +0000 UTC,2.102262815s,invoke,submit,Auction,Jane,200
2022-05-03 23:00:29.200655469 +0000 UTC,2.110211252s,invoke,submit,Auction,John,400
2022-05-03 23:00:31.350464615 +0000 UTC,2.106065254s,invoke,submit,Auction,Danny,300
2022-05-03 23:00:33.484324749 +0000 UTC,2.112127442s,invoke,close,Auction
2022-05-03 23:00:35.609038593 +0000 UTC,2.106533254s,invoke,eval,Auction
2022-05-03 23:01:32.580969682 +0000 UTC,2.581627676s,init,peer0.org1.example.com
2022-05-03 23:01:34.73391565 +0000 UTC,2.11028128s,invoke,init,House30
2022-05-03 23:01:36.869283877 +0000 UTC,2.114559295s,invoke,create,Auction
2022-05-03 23:01:38.989015017 +0000 UTC,2.100706932s,invoke,submit,Auction,John,100
2022-05-03 23:01:41.113433135 +0000 UTC,2.104417919s,invoke,submit,Auction,Jane,200
2022-05-03 23:01:43.235791326 +0000 UTC,2.094065368s,invoke,submit,Auction,John,400
2022-05-03 23:01:45.352478796 +0000 UTC,2.096400472s,invoke,submit,Auction,Danny,300
2022-05-03 23:01:47.479269125 +0000 UTC,2.109298721s,invoke,close,Auction
2022-05-03 23:01:49.621836007 +0000 UTC,2.121005755s,invoke,eval,Auction
2022-05-03 23:02:46.106170673 +0000 UTC,2.29839755s,init,peer0.org1.example.com
2022-05-03 23:02:48.250288526 +0000 UTC,2.10056956s,invoke,init,House31
2022-05-03 23:02:50.374206345 +0000 UTC,2.098508328s,invoke,create,Auction
2022-05-03 23:02:52.512123395 +0000 UTC,2.094296278s,invoke,submit,Auction,John,100
2022-05-03 23:02:54.641889008 +0000 UTC,2.110908132s,invoke,submit,Auction,Jane,200
2022-05-03 23:02:56.751088988 +0000 UTC,2.090502891s,invoke,submit,Auction,John,400
2022-05-03 23:02:58.886794172 +0000 UTC,2.116673956s,invoke,submit,Auction,Danny,300
2022-05-03 23:03:01.026736329 +0000 UTC,2.116112184s,invoke,close,Auction
2022-05-03 23:03:03.188710348 +0000 UTC,2.117285681s,invoke,eval,Auction
2022-05-03 23:04:00.431581637 +0000 UTC,2.547566995s,init,peer0.org1.example.com
2022-05-03 23:04:02.55086893 +0000 UTC,2.100911975s,invoke,init,House32
2022-05-03 23:04:04.692964549 +0000 UTC,2.121144683s,invoke,create,Auction
2022-05-03 23:04:06.808269114 +0000 UTC,2.096965172s,invoke,submit,Auction,John,100
2022-05-03 23:04:08.922053876 +0000 UTC,2.091854805s,invoke,submit,Auction,Jane,200
2022-05-03 23:04:11.033395839 +0000 UTC,2.094017081s,invoke,submit,Auction,John,400
2022-05-03 23:04:13.168133397 +0000 UTC,2.116074538s,invoke,submit,Auction,Danny,300
2022-05-03 23:04:15.303555485 +0000 UTC,2.107454731s,invoke,close,Auction
2022-05-03 23:04:17.443308207 +0000 UTC,2.112071701s,invoke,eval,Auction
2022-05-03 23:05:13.811855038 +0000 UTC,2.219083649s,init,peer0.org1.example.com
2022-05-03 23:05:15.95389248 +0000 UTC,2.098153607s,invoke,init,House33
2022-05-03 23:05:18.070272484 +0000 UTC,2.097495326s,invoke,create,Auction
2022-05-03 23:05:20.191281053 +0000 UTC,2.102056041s,invoke,submit,Auction,John,100
2022-05-03 23:05:22.307623818 +0000 UTC,2.097354077s,invoke,submit,Auction,Jane,200
2022-05-03 23:05:24.433925886 +0000 UTC,2.108514729s,invoke,submit,Auction,John,400
2022-05-03 23:05:26.581704005 +0000 UTC,2.124528727s,invoke,submit,Auction,Danny,300
2022-05-03 23:05:28.70592809 +0000 UTC,2.107970946s,invoke,close,Auction
2022-05-03 23:05:30.840693281 +0000 UTC,2.110536972s,invoke,eval,Auction
2022-05-03 23:06:27.235404745 +0000 UTC,2.322318414s,init,peer0.org1.example.com
2022-05-03 23:06:29.379606627 +0000 UTC,2.099942815s,invoke,init,House34
2022-05-03 23:06:31.49173485 +0000 UTC,2.095311847s,invoke,create,Auction
2022-05-03 23:06:33.627360202 +0000 UTC,2.107584042s,invoke,submit,Auction,John,100
2022-05-03 23:06:35.748076216 +0000 UTC,2.101085596s,invoke,submit,Auction,Jane,200
2022-05-03 23:06:37.871779242 +0000 UTC,2.102926397s,invoke,submit,Auction,John,400
2022-05-03 23:06:40.010046575 +0000 UTC,2.115777257s,invoke,submit,Auction,Danny,300
2022-05-03 23:06:42.146339179 +0000 UTC,2.117080414s,invoke,close,Auction
2022-05-03 23:06:44.283295139 +0000 UTC,2.115183643s,invoke,eval,Auction
2022-05-03 23:07:40.213444343 +0000 UTC,2.273799734s,init,peer0.org1.example.com
2022-05-03 23:07:42.351416248 +0000 UTC,2.096238267s,invoke,init,House35
2022-05-03 23:07:44.470354207 +0000 UTC,2.100438021s,invoke,create,Auction
2022-05-03 23:07:46.58267659 +0000 UTC,2.092180696s,invoke,submit,Auction,John,100
2022-05-03 23:07:48.713062949 +0000 UTC,2.108983875s,invoke,submit,Auction,Jane,200
